 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC             delta      deldot  1-way_down_LT
*******************************************************************************************
$$SOE
 2020-Apr-30 00:00     14 52 59.35 -12 25 09.6  0.01076319053199   0.0250134     0.08951473
 2020-May-01 00:00     14 55 06.16 -12 42 10.1  0.01077751368801   0.0244929     0.08963385
 2020-May-02 00:00     14 57 13.92 -12 59 22.8  0.01079136698601   0.0233760     0.08974906
 2020-May-03 00:00     14 59 22.76 -13 16 47.7  0.01080439104110   0.0216166     0.08985738
 2020-May-04 00:00     15 01 32.71 -13 34 24.2  0.01081621118526   0.0192105     0.08995569
 2020-May-05 00:00     15 03 43.62 -13 52 11.0  0.01082646614630   0.0162106     0.09004097
 2020-May-06 00:00     15 05 55.29 -14 10 06.2  0.01083485182619   0.0128314     0.09011071
 2020-May-07 00:00     15 08 07.39 -14 28 07.7  0.01084118354926   0.0090631     0.09016337
 2020-May-08 00:00     15 10 19.49 -14 46 12.6  0.01084530552389   0.0052167     0.09019766
 2020-May-09 00:00     15 12 31.15 -15 04 18.4  0.01084723667108   0.0015110     0.09021372
 2020-May-10 00:00     15 14 42.01 -15 22 22.7  0.01084711390747  -0.0018693     0.09021270
 2020-May-11 00:00     15 16 51.77 -15 40 23.6  0.01084516546741  -0.0047946     0.09019649
 2020-May-12 00:00     15 19 00.22 -15 58 19.6  0.01084167718534  -0.0071942     0.09016748
 2020-May-13 00:00     15 21 07.26 -16 16 09.7  0.01083696133021  -0.0090451     0.09012826
 2020-May-14 00:00     15 23 12.86 -16 33 53.5  0.01083133307567  -0.0103574     0.09008145
 2020-May-15 00:00     15 25 17.11 -16 51 30.5  0.01082509567249  -0.0111604     0.09002958
 2020-May-16 00:00     15 27 20.14 -17 09 01.0  0.01081853242061  -0.0114926     0.08997499
 2020-May-17 00:00     15 29 22.14 -17 26 25.2  0.01081190297053  -0.0113969     0.08991986
 2020-May-18 00:00     15 31 23.38 -17 43 43.5  0.01080544158186  -0.0109184     0.08986612
 2020-May-19 00:00     15 33 24.16 -18 00 56.6  0.01079935556396  -0.0101054     0.08981550
 2020-May-20 00:00     15 35 24.82 -18 18 05.3  0.01079382282981  -0.0090120     0.08976949
 2020-May-21 00:00     15 37 25.77 -18 35 10.3  0.01078898789463  -0.0077002     0.08972928
 2020-May-22 00:00     15 39 27.42 -18 52 12.9  0.01078495649073  -0.0062425     0.08969575
 2020-May-23 00:00     15 41 30.27 -19 09 14.0  0.01078178913665  -0.0047230     0.08966941
 2020-May-24 00:00     15 43 34.79 -19 26 14.8  0.01077949456042  -0.0032368     0.08965032
 2020-May-25 00:00     15 45 41.49 -19 43 16.4  0.01077802398705  -0.0018874     0.08963809
 2020-May-26 00:00     15 47 50.87 -20 00 20.0  0.01077726735221  -0.0007826     0.08963180
 2020-May-27 00:00     15 50 03.40 -20 17 26.5  0.01077705226985  -0.0000295     0.08963001
 2020-May-28 00:00     15 52 19.50 -20 34 36.7  0.01077714604791   0.0002711     0.08963079
 2020-May-29 00:00     15 54 39.54 -20 51 51.1  0.01077726137744   0.0000319     0.08963175
 2020-May-30 00:00     15 57 03.79 -21 09 09.7  0.01077706580551  -0.0008147     0.08963012
 2020-May-31 00:00     15 59 32.41 -21 26 32.3  0.01077619557747  -0.0023081     0.08962289
 2020-Jun-01 00:00     16 02 05.46 -21 43 58.1  0.01077427449038  -0.0044504     0.08960691
 2020-Jun-02 00:00     16 04 42.86 -22 01 25.8  0.01077093803346  -0.0071978     0.08957916
 2020-Jun-03 00:00     16 07 24.40 -22 18 53.8  0.01076586184136  -0.0104546     0.08953694
 2020-Jun-04 00:00     16 10 09.79 -22 36 19.8  0.01075879147132  -0.0140754     0.08947814
 2020-Jun-05 00:00     16 12 58.64 -22 53 41.4  0.01074956805855  -0.0178778     0.08940143
 2020-Jun-06 00:00     16 15 50.54 -23 10 55.9  0.01073814345743  -0.0216655     0.08930642
 2020-Jun-07 00:00     16 18 45.09 -23 28 00.9  0.01072458006205  -0.0252565     0.08919361
 2020-Jun-08 00:00     16 21 41.93 -23 44 53.8  0.01070903523332  -0.0285068     0.08906433
 2020-Jun-09 00:00     16 24 40.80 -24 01 32.3  0.01069173561471  -0.0313213     0.08892045
 2020-Jun-10 00:00     16 27 41.51 -24 17 54.5  0.01067294905574  -0.0336511     0.08876421
 2020-Jun-11 00:00     16 30 43.96 -24 33 58.8  0.01065296046486  -0.0354840     0.08859797
 2020-Jun-12 00:00     16 33 48.13 -24 49 43.7  0.01063205445551  -0.0368313     0.08842410
 2020-Jun-13 00:00     16 36 54.07 -25 05 08.0  0.01061050485053  -0.0377174     0.08824488
 2020-Jun-14 00:00     16 40 01.92 -25 20 10.6  0.01058856946107  -0.0381724     0.08806245
 2020-Jun-15 00:00     16 43 11.83 -25 34 50.7  0.01056648805399  -0.0382284     0.08787880
 2020-Jun-16 00:00     16 46 24.05 -25 49 07.3  0.01054448157057  -0.0379186     0.08769578
 2020-Jun-17 00:00     16 49 38.83 -26 02 59.7  0.01052275100129  -0.0372793     0.08751505
 2020-Jun-18 00:00     16 52 56.52 -26 16 27.4  0.01050147480421  -0.0363530     0.08733810
 2020-Jun-19 00:00     16 56 17.47 -26 29 29.7  0.01048080416356  -0.0351922     0.08716619
 2020-Jun-20 00:00     16 59 42.13 -26 42 06.1  0.01046085597868  -0.0338636     0.08700029
 2020-Jun-21 00:00     17 03 10.95 -26 54 16.1  0.01044170410142  -0.0324498     0.08684100
 2020-Jun-22 00:00     17 06 44.43 -27 05 59.3  0.01042337004390  -0.0310491     0.08668853
 2020-Jun-23 00:00     17 10 23.08 -27 17 15.3  0.01040581493406  -0.0297715     0.08654252
 2020-Jun-24 00:00     17 14 07.39 -27 28 03.5  0.01038893462079  -0.0287314     0.08640213
 2020-Jun-25 00:00     17 17 57.82 -27 38 23.2  0.01037255975616  -0.0280385     0.08626595
 2020-Jun-26 00:00     17 21 54.74 -27 48 13.5  0.01035646139865  -0.0277880     0.08613206
 2020-Jun-27 00:00     17 25 58.44 -27 57 33.2  0.01034036216435  -0.0280511     0.08599817
 2020-Jun-28 00:00     17 30 09.09 -28 06 21.0  0.01032395189331  -0.0288691     0.08586169
 2020-Jun-29 00:00     17 34 26.72 -28 14 34.9  0.01030690656997  -0.0302482     0.08571993
 2020-Jun-30 00:00     17 38 51.22 -28 22 13.1  0.01028890929075  -0.0321572     0.08557025
 2020-Jul-01 00:00     17 43 22.36 -28 29 13.0  0.01026969141334  -0.0343967     0.08541042
 2020-Jul-02 00:00     17 47 59.81 -28 35 32.2  0.01024905257782  -0.0371213     0.08523877
 2020-Jul-03 00:00     17 52 43.06 -28 41 07.9  0.01022676881230  -0.0400686     0.08505344
 2020-Jul-04 00:00     17 57 31.61 -28 45 57.1  0.01020275489966  -0.0430863     0.08485373
 2020-Jul-05 00:00     18 02 24.90 -28 49 57.1  0.01017701552247  -0.0460183     0.08463966
 2020-Jul-06 00:00     18 07 22.40 -28 53 05.1  0.01014964214480  -0.0487230     0.08441200
 2020-Jul-07 00:00     18 12 23.60 -28 55 18.5  0.01012080040237  -0.0510870     0.08417213
 2020-Jul-08 00:00     18 17 28.04 -28 56 35.0  0.01009071126191  -0.0530325     0.08392189
 2020-Jul-09 00:00     18 22 35.34 -28 56 52.2  0.01005963090117  -0.0545145     0.08366340
 2020-Jul-10 00:00     18 27 45.15 -28 56 08.2  0.01002783342631  -0.0555143     0.08339895
 2020-Jul-11 00:00     18 32 57.19 -28 54 21.2  0.00999559842698  -0.0560303     0.08313086
 2020-Jul-12 00:00     18 38 11.23 -28 51 29.3  0.00996320345452  -0.0560700     0.08286144
 2020-Jul-13 00:00     18 43 27.10 -28 47 31.2  0.00993092041465  -0.0556447     0.08259295
 2020-Jul-14 00:00     18 48 44.67 -28 42 25.5  0.00989901442862  -0.0547663     0.08232759
 2020-Jul-15 00:00     18 54 03.84 -28 36 10.8  0.00986774371312  -0.0534471     0.08206752
 2020-Jul-16 00:00     18 59 24.58 -28 28 46.2  0.00983735887327  -0.0517015     0.08181482
 2020-Jul-17 00:00     19 04 46.89 -28 20 10.4  0.00980810055038  -0.0495504     0.08157148
 2020-Jul-18 00:00     19 10 10.84 -28 10 22.5  0.00978019414509  -0.0470269     0.08133939
 2020-Jul-19 00:00     19 15 36.57 -27 59 21.7  0.00975384107735  -0.0441818     0.08112022
 2020-Jul-20 00:00     19 21 04.27 -27 47 06.9  0.00972920671899  -0.0410897     0.08091534
 2020-Jul-21 00:00     19 26 34.18 -27 33 37.3  0.00970640633079  -0.0378495     0.08072572
 2020-Jul-22 00:00     19 32 06.57 -27 18 52.0  0.00968549162314  -0.0345812     0.08055178
 2020-Jul-23 00:00     19 37 41.72 -27 02 50.2  0.00966644127307  -0.0314156     0.08039334
 2020-Jul-24 00:00     19 43 19.85 -26 45 31.0  0.00964915856084  -0.0284804     0.08024960
 2020-Jul-25 00:00     19 49 01.10 -26 26 53.7  0.00963347757187  -0.0258852     0.08011919
 2020-Jul-26 00:00     19 54 45.52 -26 06 57.8  0.00961917721550  -0.0237099     0.08000026
 2020-Jul-27 00:00     20 00 33.03 -25 45 42.8  0.00960600038975  -0.0219989     0.07989067
 2020-Jul-28 00:00     20 06 23.38 -25 23 08.7  0.00959367492121  -0.0207603     0.07978816
 2020-Jul-29 00:00     20 12 16.24 -24 59 15.7  0.00958193348399  -0.0199700     0.07969051
 2020-Jul-30 00:00     20 18 11.12 -24 34 04.1  0.00957055375581  -0.0194896     0.07959587
 2020-Jul-31 00:00     20 24 07.44 -24 07 34.7  0.00955933034542  -0.0194228     0.07950253
 2020-Aug-01 00:00     20 30 04.63 -23 39 49.6  0.00954807280253  -0.0195920     0.07940890
 2020-Aug-02 00:00     20 36 02.06 -23 10 50.5  0.00953667326506  -0.0198972     0.07931409
 2020-Aug-03 00:00     20 41 59.06 -22 40 39.6  0.00952508351439  -0.0202330     0.07921770
 2020-Aug-04 00:00     20 47 55.03 -22 09 19.5  0.00951331625553  -0.0204952     0.07911984
 2020-Aug-05 00:00     20 53 49.37 -21 36 53.2  0.00950144162703  -0.0205907     0.07902108
 2020-Aug-06 00:00     20 59 41.57 -21 03 23.7  0.00948957844096  -0.0204451     0.07892242
 2020-Aug-07 00:00     21 05 31.13 -20 28 54.6  0.00947788198783  -0.0200065     0.07882514
 2020-Aug-08 00:00     21 11 17.64 -19 53 29.4  0.00946653141463  -0.0192436     0.07873074
 2020-Aug-09 00:00     21 17 00.73 -19 17 12.0  0.00945571948383  -0.0181394     0.07864082
 2020-Aug-10 00:00     21 22 40.09 -18 40 06.3  0.00944564593455  -0.0166856     0.07855704
 2020-Aug-11 00:00     21 28 15.46 -18 02 16.4  0.00943651430765  -0.0148767     0.07848110
 2020-Aug-12 00:00     21 33 46.65 -17 23 46.4  0.00942853140208  -0.0127066     0.07841470
 2020-Aug-13 00:00     21 39 13.52 -16 44 40.5  0.00942190807546  -0.0101672     0.07835962
 2020-Aug-14 00:00     21 44 35.99 -16 05 02.7  0.00941686013887  -0.0072498     0.07831764
 2020-Aug-15 00:00     21 49 54.07 -15 24 56.9  0.00941360765693  -0.0039494     0.07829059
 2020-Aug-16 00:00     21 55 07.83 -14 44 26.9  0.00941237093621  -0.0002717     0.07828030
 2020-Aug-17 00:00     22 00 17.42 -14 03 36.1  0.00941336155097   0.0037570     0.07828854
 2020-Aug-18 00:00     22 05 23.13 -13 22 27.2  0.00941676748885   0.0080799     0.07831687
 2020-Aug-19 00:00     22 10 25.30 -12 41 02.7  0.00942273321169   0.0126024     0.07836648
 2020-Aug-20 00:00     22 15 24.36 -11 59 24.5  0.00943133769091   0.0171932     0.07843804
 2020-Aug-21 00:00     22 20 20.76 -11 17 33.7  0.00944257595373   0.0216957     0.07853151
 2020-Aug-22 00:00     22 25 14.97 -10 35 31.5  0.00945634979607   0.0259475     0.07864606
 2020-Aug-23 00:00     22 30 07.39 -09 53 18.6  0.00947247114960   0.0298033     0.07878014
 2020-Aug-24 00:00     22 34 58.33 -09 10 56.1  0.00949067737643   0.0331523     0.07893156
 2020-Aug-25 00:00     22 39 47.99 -08 28 25.0  0.00951065404505   0.0359265     0.07909770
 2020-Aug-26 00:00     22 44 36.47 -07 45 46.9  0.00953205946625   0.0380987     0.07927572
 2020-Aug-27 00:00     22 49 23.75 -07 03 03.8  0.00955454647255   0.0396755     0.07946274
 2020-Aug-28 00:00     22 54 09.70 -06 20 18.1  0.00957777931620   0.0406884     0.07965596
 2020-Aug-29 00:00     22 58 54.14 -05 37 32.6  0.00960144558790   0.0411856     0.07985279
 2020-Aug-30 00:00     23 03 36.84 -04 54 50.3  0.00962526420937   0.0412266     0.08005088
 2020-Aug-31 00:00     23 08 17.51 -04 12 14.8  0.00964899081895   0.0408788     0.08024821
 2020-Sep-01 00:00     23 12 55.86 -03 29 49.6  0.00967242168300   0.0402152     0.08044308
 2020-Sep-02 00:00     23 17 31.58 -02 47 38.3  0.00969539677940   0.0393138     0.08063416
 2020-Sep-03 00:00     23 22 04.39 -02 05 44.8  0.00971780201374   0.0382553     0.08082049
 2020-Sep-04 00:00     23 26 34.02 -01 24 12.9  0.00973956978485   0.0371192     0.08100153
 2020-Sep-05 00:00     23 31 00.21 -00 43 06.1  0.00976067688142   0.0359789     0.08117707
 2020-Sep-06 00:00     23 35 22.72 -00 02 28.1  0.00978113964866   0.0348976     0.08134726
 2020-Sep-07 00:00     23 39 41.34 +00 37 37.5  0.00980100780518   0.0339278     0.08151250
 2020-Sep-08 00:00     23 43 55.89 +01 17 07.4  0.00982035895245   0.0331142     0.08167343
 2020-Sep-09 00:00     23 48 06.21 +01 55 58.2  0.00983929525127   0.0324980     0.08183092
 2020-Sep-10 00:00     23 52 12.16 +02 34 06.8  0.00985794261690   0.0321209     0.08198601
 2020-Sep-11 00:00     23 56 13.64 +03 11 30.3  0.00987645186932   0.0320275     0.08213995
 2020-Sep-12 00:00     00 00 10.60 +03 48 06.1  0.00989500058078   0.0322655     0.08229421
 2020-Sep-13 00:00     00 04 03.06 +04 23 51.8  0.00991379375991   0.0328814     0.08245051
 2020-Sep-14 00:00     00 07 51.09 +04 58 45.6  0.00993306094122   0.0339117     0.08261075
 2020-Sep-15 00:00     00 11 34.85 +05 32 46.3  0.00995304687136   0.0353699     0.08277697
 2020-Sep-16 00:00     00 15 14.63 +06 05 53.6  0.00997399357566   0.0372305     0.08295118
 2020-Sep-17 00:00     00 18 50.80 +06 38 07.9  0.00999611362415   0.0394155     0.08313514
 2020-Sep-18 00:00     00 22 23.85 +07 09 30.9  0.01001955839750   0.0417916     0.08333013
 2020-Sep-19 00:00     00 25 54.31 +07 40 05.1  0.01004438904427   0.0441832     0.08353664
 2020-Sep-20 00:00     00 29 22.72 +08 09 53.3  0.01007055931500   0.0463993     0.08375429
 2020-Sep-21 00:00     00 32 49.59 +08 38 59.1  0.01009791612473   0.0482661     0.08398181
 2020-Sep-22 00:00     00 36 15.35 +09 07 25.4  0.01012621698776   0.0496508     0.08421718
 2020-Sep-23 00:00     00 39 40.22 +09 35 14.8  0.01015515896109   0.0504816     0.08445788
 2020-Sep-24 00:00     00 43 04.21 +10 02 28.7  0.01018440388647   0.0506933     0.08470110
 2020-Sep-25 00:00     00 46 27.67 +10 29 09.8  0.01021359954221   0.0503143     0.08494392
 2020-Sep-26 00:00     00 49 50.61 +10 55 19.0  0.01024241251991   0.0493746     0.08518355
 2020-Sep-27 00:00     00 53 12.95 +11 20 56.6  0.01027053154938   0.0479196     0.08541741
 2020-Sep-28 00:00     00 56 34.55 +11 46 02.6  0.01029767438294   0.0460036     0.08564315
 2020-Sep-29 00:00     00 59 55.23 +12 10 36.4  0.01032359194969   0.0436870     0.08585870
 2020-Sep-30 00:00     01 03 14.78 +12 34 37.1  0.01034807140044   0.0410346     0.08606229
 2020-Oct-01 00:00     01 06 32.97 +12 58 03.5  0.01037093880743   0.0381166     0.08625247
 2020-Oct-02 00:00     01 09 49.54 +13 20 54.5  0.01039206219342   0.0350081     0.08642815
 2020-Oct-03 00:00     01 13 04.25 +13 43 08.3  0.01041135437731   0.0317887     0.08658859
 2020-Oct-04 00:00     01 16 16.85 +14 04 43.5  0.01042877493660   0.0285403     0.08673348
 2020-Oct-05 00:00     01 19 27.09 +14 25 38.3  0.01044433042355   0.0253431     0.08686285
 2020-Oct-06 00:00     01 22 34.74 +14 45 51.1  0.01045807266140   0.0222733     0.08697714
 2020-Oct-07 00:00     01 25 39.58 +15 05 20.1  0.01047009608802   0.0194024     0.08707713
 2020-Oct-08 00:00     01 28 41.40 +15 24 03.7  0.01048053531655   0.0167986     0.08716395
 2020-Oct-09 00:00     01 31 40.03 +15 42 00.2  0.01048956413461   0.0145295     0.08723904
 2020-Oct-10 00:00     01 34 35.32 +15 59 08.1  0.01049739579490   0.0126644     0.08730418
 2020-Oct-11 00:00     01 37 27.17 +16 15 26.1  0.01050428369181   0.0112728     0.08736146
 2020-Oct-12 00:00     01 40 15.57 +16 30 53.3  0.01051052045483   0.0104196     0.08741333
 2020-Oct-13 00:00     01 43 00.55 +16 45 29.2  0.01051643260761   0.0101550     0.08746250
 2020-Oct-14 00:00     01 45 42.30 +16 59 13.8  0.01052236747884   0.0104977     0.08751186
 2020-Oct-15 00:00     01 48 21.10 +17 12 08.3  0.01052866949124   0.0114159     0.08756427
 2020-Oct-16 00:00     01 50 57.36 +17 24 14.7  0.01053564633583   0.0128126     0.08762230
 2020-Oct-17 00:00     01 53 31.62 +17 35 36.0  0.01054353005612   0.0145243     0.08768787
 2020-Oct-18 00:00     01 56 04.49 +17 46 16.1  0.01055244338673   0.0163409     0.08776200
 2020-Oct-19 00:00     01 58 36.57 +17 56 19.4  0.01056238251466   0.0180410     0.08784466
 2020-Oct-20 00:00     02 01 08.43 +18 05 50.4  0.01057322213133   0.0194309     0.08793481
 2020-Oct-21 00:00     02 03 40.54 +18 14 53.2  0.01058473979787   0.0203708     0.08803060
 2020-Oct-22 00:00     02 06 13.26 +18 23 31.3  0.01059664987057   0.0207814     0.08812965
 2020-Oct-23 00:00     02 08 46.82 +18 31 47.5  0.01060863686905   0.0206364     0.08822934
 2020-Oct-24 00:00     02 11 21.34 +18 39 44.0  0.01062038165759   0.0199468     0.08832702
 2020-Oct-25 00:00     02 13 56.86 +18 47 22.1  0.01063157874504   0.0187466     0.08842014
 2020-Oct-26 00:00     02 16 33.35 +18 54 42.7  0.01064194610356   0.0170817     0.08850637
 2020-Oct-27 00:00     02 19 10.71 +19 01 46.1  0.01065123011111   0.0150039     0.08858358
 2020-Oct-28 00:00     02 21 48.80 +19 08 32.1  0.01065920809135   0.0125685     0.08864993
 2020-Oct-29 00:00     02 24 27.46 +19 15 00.4  0.01066569036172   0.0098346     0.08870384
 2020-Oct-30 00:00     02 27 06.48 +19 21 10.3  0.01067052287441   0.0068668     0.08874403
 2020-Oct-31 00:00     02 29 45.66 +19 27 00.7  0.01067359090390   0.0037369     0.08876955
 2020-Nov-01 00:00     02 32 24.75 +19 32 30.6  0.01067482340927   0.0005243     0.08877980
 2020-Nov-02 00:00     02 35 03.52 +19 37 38.7  0.01067419702944  -0.0026857     0.08877459
 2020-Nov-03 00:00     02 37 41.74 +19 42 23.6  0.01067173848369  -0.0058058     0.08875414
 2020-Nov-04 00:00     02 40 19.17 +19 46 44.0  0.01066752476247  -0.0087497     0.08871910
 2020-Nov-05 00:00     02 42 55.58 +19 50 38.5  0.01066168164719  -0.0114348     0.08867050
 2020-Nov-06 00:00     02 45 30.77 +19 54 05.8  0.01065438161662  -0.0137819     0.08860979
 2020-Nov-07 00:00     02 48 04.57 +19 57 04.7  0.01064584196156  -0.0157150     0.08853877
 2020-Nov-08 00:00     02 50 36.85 +19 59 34.2  0.01063632305883  -0.0171612     0.08845960
 2020-Nov-09 00:00     02 53 07.56 +20 01 33.9  0.01062612579479  -0.0180538     0.08837479
 2020-Nov-10 00:00     02 55 36.69 +20 03 03.4  0.01061558619941  -0.0183394     0.08828714
 2020-Nov-11 00:00     02 58 04.38 +20 04 03.4  0.01060506458198  -0.0179897     0.08819963
 2020-Nov-12 00:00     03 00 30.87 +20 04 34.9  0.01059492647007  -0.0170179     0.08811532
 2020-Nov-13 00:00     03 02 56.53 +20 04 39.9  0.01058551384047  -0.0154946     0.08803703
 2020-Nov-14 00:00     03 05 21.87 +20 04 21.4  0.01057710879362  -0.0135569     0.08796713
 2020-Nov-15 00:00     03 07 47.50 +20 03 43.0  0.01056989666400  -0.0113999     0.08790715
 2020-Nov-16 00:00     03 10 14.07 +20 02 48.7  0.01056393923481  -0.0092504     0.08785760
 2020-Nov-17 00:00     03 12 42.25 +20 01 42.8  0.01055916750402  -0.0073279     0.08781792
 2020-Nov-18 00:00     03 15 12.62 +20 00 28.9  0.01055539654059  -0.0058095     0.08778656
 2020-Nov-19 00:00     03 17 45.65 +19 59 10.6  0.01055235654073  -0.0048105     0.08776127
 2020-Nov-20 00:00     03 20 21.69 +19 57 50.3  0.01054972923042  -0.0043848     0.08773942
 2020-Nov-21 00:00     03 23 00.99 +19 56 29.8  0.01054718014886  -0.0045373     0.08771822
 2020-Nov-22 00:00     03 25 43.65 +19 55 10.3  0.01054438183512  -0.0052416     0.08769495
 2020-Nov-23 00:00     03 28 29.74 +19 53 52.3  0.01054102754867  -0.0064546     0.08766705
 2020-Nov-24 00:00     03 31 19.22 +19 52 35.9  0.01053683777904  -0.0081262     0.08763221
 2020-Nov-25 00:00     03 34 11.79 +19 51 20.6  0.01053161352166  -0.0098533     0.08758876
 2020-Nov-26 00:00     03 37 06.91 +19 50 05.8  0.01052522857343  -0.0123114     0.08753566
 2020-Nov-27 00:00     03 40 05.06 +19 48 50.8  0.01051733492160  -0.0150680     0.08747001
 2020-Nov-28 00:00     03 43 06.06 +19 47 34.4  0.01050777777600  -0.0180608     0.08739052
 2020-Nov-29 00:00     03 46 09.69 +19 46 15.4  0.01049644084048  -0.0212183     0.08729624
 2020-Nov-30 00:00     03 49 15.74 +19 44 52.4  0.01048325225800  -0.0244582     0.08718655
 2020-Dec-01 00:00     03 52 23.96 +19 43 24.0  0.01046819037330  -0.0276896     0.08706128
 2020-Dec-02 00:00     03 55 34.08 +19 41 48.7  0.01045128760808  -0.0308169     0.08692071
 2020-Dec-03 00:00     03 58 45.86 +19 40 05.2  0.01043263156600  -0.0337453     0.08676555
 2020-Dec-04 00:00     04 01 59.05 +19 38 12.1  0.01041236365821  -0.0363838     0.08659699
 2020-Dec-05 00:00     04 05 13.42 +19 36 08.4  0.01039067613182  -0.0386477     0.08641662
 2020-Dec-06 00:00     04 08 28.78 +19 33 53.2  0.01036780802605  -0.0404599     0.08622643
 2020-Dec-07 00:00     04 11 45.00 +19 31 26.2  0.01034403990740  -0.0417543     0.08602876
 2020-Dec-08 00:00     04 15 02.04 +19 28 47.3  0.01031968661078  -0.0424793     0.08582622
 2020-Dec-09 00:00     04 18 19.92 +19 25 57.1  0.01029508668997  -0.0426057     0.08562163
 2020-Dec-10 00:00     04 21 38.80 +19 22 56.5  0.01027058700249  -0.0421358     0.08541787
 2020-Dec-11 00:00     04 24 58.96 +19 19 47.2  0.01024652123953  -0.0411146     0.08521772
 2020-Dec-12 00:00     04 28 20.81 +19 16 31.1  0.01022318279129  -0.0396375     0.08502362
 2020-Dec-13 00:00     04 31 44.85 +19 13 10.7  0.01020079514070  -0.0378500     0.08483743
 2020-Dec-14 00:00     04 35 11.70 +19 09 48.5  0.01017948604594  -0.0359349     0.08466020
 2020-Dec-15 00:00     04 38 42.00 +19 06 26.9  0.01015927305202  -0.0340860     0.08449210
 2020-Dec-16 00:00     04 42 16.35 +19 03 07.8  0.01014006561996  -0.0324791     0.08433235
 2020-Dec-17 00:00     04 45 55.29 +18 59 52.7  0.01012168324141  -0.0312468     0.08417947
 2020-Dec-18 00:00     04 49 39.28 +18 56 42.5  0.01010388394243  -0.0304688     0.08403144
 2020-Dec-19 00:00     04 53 28.64 +18 53 37.0  0.01008639460021  -0.0301748     0.08388599
 2020-Dec-20 00:00     04 57 23.58 +18 50 36.0  0.01006893642078  -0.0303572     0.08374079
 2020-Dec-21 00:00     05 01 24.21 +18 47 38.4  0.01005124239208  -0.0309852     0.08359363
 2020-Dec-22 00:00     05 05 30.58 +18 44 42.8  0.01003306682551  -0.0320173     0.08344247
 2020-Dec-23 00:00     05 09 42.66 +18 41 47.7  0.01001418906423  -0.0334095     0.08328547
 2020-Dec-24 00:00     05 14 00.36 +18 38 51.2  0.00999441363674  -0.0351188     0.08312100
 2020-Dec-25 00:00     05 18 23.55 +18 35 51.3  0.00997356949788  -0.0371033     0.08294765
 2020-Dec-26 00:00     05 22 52.05 +18 32 46.1  0.00995150997393  -0.0393199     0.08276418
 2020-Dec-27 00:00     05 27 25.64 +18 29 33.3  0.00992811488114  -0.0417192     0.08256961
 2020-Dec-28 00:00     05 32 04.09 +18 26 10.9  0.00990329554509  -0.0442406     0.08236320
 2020-Dec-29 00:00     05 36 47.08 +18 22 36.8  0.00987700245921  -0.0468087     0.08214452
 2020-Dec-30 00:00     05 41 34.31 +18 18 49.3  0.00984923406355  -0.0493333     0.08191358
 2020-Dec-31 00:00     05 46 25.40 +18 14 46.4  0.00982004407199  -0.0517142     0.08167082
 2021-Jan-01 00:00     05 51 20.00 +18 10 26.7  0.00978954546674  -0.0538477     0.08141717
 2021-Jan-02 00:00     05 56 17.70 +18 05 49.1  0.00975791045375  -0.0556333     0.08115407
 2021-Jan-03 00:00     06 01 18.14 +18 00 52.8  0.00972536697670  -0.0569792     0.08088341
 2021-Jan-04 00:00     06 06 21.00 +17 55 37.4  0.00969219248328  -0.0578066     0.08060751
 2021-Jan-05 00:00     06 11 25.98 +17 50 03.1  0.00965870530136  -0.0580534     0.08032900
 2021-Jan-06 00:00     06 16 32.91 +17 44 10.4  0.00962525362977  -0.0576788     0.08005079
 2021-Jan-07 00:00     06 21 41.68 +17 38 00.0  0.00959220214327  -0.0566675     0.07977591
 2021-Jan-08 00:00     06 26 52.32 +17 31 33.0  0.00955991591985  -0.0550340     0.07950740
 2021-Jan-09 00:00     06 32 04.96 +17 24 50.7  0.00952874188970  -0.0528272     0.07924813
 2021-Jan-10 00:00     06 37 19.85 +17 17 54.0  0.00949898862782  -0.0501311     0.07900068
 2021-Jan-11 00:00     06 42 37.33 +17 10 43.9  0.00947090666145  -0.0470614     0.07876713
 2021-Jan-12 00:00     06 47 57.82 +17 03 20.6  0.00944467268661  -0.0437557     0.07854895
 2021-Jan-13 00:00     06 53 21.74 +16 55 44.3  0.00942038141247  -0.0403576     0.07834692
 2021-Jan-14 00:00     06 58 49.53 +16 47 54.2  0.00939804718553  -0.0369989     0.07816118
 2021-Jan-15 00:00     07 04 21.52 +16 39 49.2  0.00937761513935  -0.0337857     0.07799125
 2021-Jan-16 00:00     07 09 58.01 +16 31 27.8  0.00935897852309  -0.0307911     0.07783625
 2021-Jan-17 00:00     07 15 39.16 +16 22 48.2  0.00934199777636  -0.0280562     0.07769503
 2021-Jan-18 00:00     07 21 25.05 +16 13 48.3  0.00932651731150  -0.0255968     0.07756628
 2021-Jan-19 00:00     07 27 15.66 +16 04 25.9  0.00931237766825  -0.0234121     0.07744868
 2021-Jan-20 00:00     07 33 10.90 +15 54 39.0  0.00929942257923  -0.0214931     0.07734094
 2021-Jan-21 00:00     07 39 10.58 +15 44 25.7  0.00928750155970  -0.0198296     0.07724180
 2021-Jan-22 00:00     07 45 14.47 +15 33 44.0  0.00927646961744  -0.0184133     0.07715005
 2021-Jan-23 00:00     07 51 22.29 +15 22 32.3  0.00926618551483  -0.0172394     0.07706451
 2021-Jan-24 00:00     07 57 33.69 +15 10 49.4  0.00925651017913  -0.0163047     0.07698405
